,time,open,high,low,close,volume
362,2014-10-26,3.47,3.67,3.47,3.54,2810210
363,2014-11-02,3.51,3.57,3.41,3.57,2231080
364,2014-11-09,3.64,3.7,3.57,3.67,1821420
365,2014-11-16,3.64,3.77,3.64,3.7,2062460
366,2014-11-23,3.7,3.73,3.57,3.6,2094000
367,2014-11-30,3.57,3.6,3.44,3.47,2635390
368,2014-12-07,3.51,3.64,3.47,3.6,2292350
369,2014-12-14,3.6,3.6,3.31,3.44,2150060
370,2014-12-21,3.44,3.44,3.01,3.14,3348060
371,2014-12-28,3.16,3.41,3.16,3.25,1512670
372,2015-01-04,3.25,3.44,3.25,3.44,1485290
373,2015-01-11,3.44,3.51,3.38,3.51,1216780
374,2015-01-18,3.47,3.57,3.41,3.44,1422560
375,2015-01-25,3.44,3.47,3.31,3.34,2623160
376,2015-02-01,3.34,3.34,3.1,3.1,3542730
377,2015-02-08,3.1,3.17,2.86,2.99,2428670
378,2015-02-15,2.99,3.22,2.86,3.19,2118070
379,2015-02-22,,,,,0
380,2015-03-01,3.2,3.2,3.03,3.06,2661740
381,2015-03-08,3.03,3.1,2.99,3.06,2679090
382,2015-03-15,3.08,3.18,3.01,3.02,3743530
383,2015-03-22,3.02,3.02,2.82,3.01,6229130
384,2015-03-29,3.01,3.01,2.84,2.85,3462330
385,2015-04-05,2.86,2.93,2.84,2.92,3411510
386,2015-04-12,2.91,2.92,2.87,2.87,1862690
387,2015-04-19,2.9,3.02,2.87,2.96,3563000
388,2015-04-26,2.95,2.99,2.88,2.89,2296710
389,2015-05-03,2.92,2.95,2.86,2.86,394780
390,2015-05-10,2.9,2.94,2.79,2.81,3912400
391,2015-05-17,2.8,2.83,2.59,2.6,3670780
392,2015-05-24,2.55,2.68,2.45,2.68,4618090
393,2015-05-31,2.68,2.72,2.63,2.65,2280390
394,2015-06-07,2.65,2.66,2.5,2.52,5969630
395,2015-06-14,2.54,2.91,2.54,2.85,9679870
396,2015-06-21,2.85,2.94,2.74,2.74,8539380
397,2015-06-28,2.78,2.84,2.71,2.72,3993630
398,2015-07-05,2.72,2.89,2.72,2.86,7566010
399,2015-07-12,2.86,3.06,2.86,2.88,9633050
400,2015-07-19,2.89,3.08,2.81,3.01,8653950
401,2015-07-26,3.0,3.48,2.95,3.45,14096060
402,2015-08-02,3.49,3.58,3.24,3.24,11151710
403,2015-08-09,3.19,3.42,3.14,3.4,8612670
404,2015-08-16,3.43,3.51,3.19,3.25,11419330
405,2015-08-23,3.27,3.27,2.93,3.01,8230100
406,2015-08-30,2.95,3.19,2.75,3.15,13699380
407,2015-09-06,3.14,3.15,2.94,2.96,4720170
408,2015-09-13,2.93,3.07,2.9,2.96,4716840
409,2015-09-20,2.96,3.08,2.9,3.07,3631430
410,2015-09-27,3.06,3.22,3.03,3.1,5522530
411,2015-10-04,3.09,3.12,2.96,3.09,3665110
412,2015-10-11,3.08,3.27,3.07,3.23,9529160
413,2015-10-18,3.24,3.32,3.18,3.19,9009010
414,2015-10-25,3.21,3.21,3.1,3.17,6510980
415,2015-11-01,3.18,3.23,3.13,3.14,5721380
416,2015-11-08,3.14,3.15,3.07,3.09,4850610
417,2015-11-15,3.07,3.1,2.97,3.0,4673080
418,2015-11-22,3.01,3.04,2.95,2.98,5077700
419,2015-11-29,2.99,3.2,2.98,3.12,10464660
420,2015-12-06,3.09,3.09,3.0,3.02,5007160
421,2015-12-13,3.0,3.03,2.93,2.97,3917520
422,2015-12-20,3.09,3.09,3.01,3.03,13903010
423,2015-12-27,3.01,3.01,2.93,2.94,2616290
424,2016-01-03,2.94,2.95,2.86,2.91,2511450
425,2016-01-10,2.9,2.92,2.74,2.76,3586440
426,2016-01-17,2.78,2.8,2.52,2.54,5196200
427,2016-01-24,2.4,2.58,2.38,2.55,12126660
428,2016-01-31,2.59,2.74,2.59,2.74,5395280
429,2016-02-07,2.74,2.79,2.62,2.69,2711150
430,2016-02-14,,,,,0
431,2016-02-21,2.69,2.7,2.59,2.69,3336340
432,2016-02-28,2.68,2.83,2.67,2.83,5371820
433,2016-03-06,2.87,2.87,2.67,2.74,5017770
434,2016-03-13,2.75,2.94,2.74,2.87,15030980
435,2016-03-20,2.89,3.04,2.89,2.96,12886000
436,2016-03-27,2.98,3.02,2.86,2.89,8154730
437,2016-04-03,2.9,3.03,2.87,2.89,8782680
438,2016-04-10,2.89,3.1,2.88,3.07,13259520
439,2016-04-17,3.1,3.18,3.08,3.12,15891500
440,2016-04-24,3.13,3.27,3.07,3.26,13859130
441,2016-05-01,3.29,3.34,3.21,3.34,13511530
442,2016-05-08,3.38,3.67,3.37,3.39,18410940
443,2016-05-15,3.43,3.46,3.3,3.32,16496070
444,2016-05-22,3.31,3.37,3.28,3.31,8525180
445,2016-05-29,3.31,3.41,3.29,3.32,7964880
446,2016-06-05,3.33,3.58,3.33,3.55,24034120
447,2016-06-12,3.57,3.74,3.52,3.69,19589420
448,2016-06-19,3.68,3.86,3.61,3.73,16974050
449,2016-06-26,3.79,4.02,3.72,3.87,23743670
450,2016-07-03,3.82,4.03,3.76,3.97,18591380
451,2016-07-10,3.99,4.31,3.96,4.26,23478860
452,2016-07-17,4.26,4.28,3.92,4.05,23324230
453,2016-07-24,4.05,4.29,3.89,4.01,21231880
454,2016-07-31,4.05,4.47,4.0,4.44,28157290
455,2016-08-07,4.45,4.45,4.21,4.3,21949250
456,2016-08-14,4.31,4.7,4.26,4.57,18528700
457,2016-08-21,4.57,4.95,4.55,4.8,20644120
458,2016-08-28,4.79,5.1,4.78,5.04,20252930
459,2016-09-04,5.03,5.07,4.84,5.01,13292860
460,2016-09-11,5.04,5.35,4.95,5.24,20028730
461,2016-09-18,5.19,5.29,5.08,5.26,20098750
462,2016-09-25,5.32,5.52,5.31,5.43,17711340
463,2016-10-02,5.42,5.56,5.34,5.4,20174210
464,2016-10-09,5.4,5.44,4.79,4.86,42018870
465,2016-10-16,4.85,5.04,4.64,4.78,30143220
466,2016-10-23,4.75,4.95,4.68,4.85,14102590
467,2016-10-30,4.85,4.87,4.62,4.82,13850510
468,2016-11-06,4.86,4.87,4.59,4.68,11483260
469,2016-11-13,4.72,4.95,4.67,4.84,25414890
470,2016-11-20,4.82,5.04,4.82,4.88,18960670
471,2016-11-27,4.9,5.02,4.86,4.94,14286940
472,2016-12-04,4.93,5.03,4.75,4.99,21272170
473,2016-12-11,5.0,5.09,4.8,4.84,18524510
474,2016-12-18,4.83,4.98,4.77,4.94,13252260
475,2016-12-25,4.94,5.11,4.88,5.08,16542810
476,2017-01-01,5.13,5.19,5.1,5.1,15115170
477,2017-01-08,5.12,5.26,5.11,5.13,12614420
478,2017-01-15,5.14,5.23,5.08,5.11,11669740
479,2017-01-22,5.1,5.12,4.88,4.99,12605940
480,2017-01-29,4.98,5.03,4.96,5.0,3270240
481,2017-02-05,5.03,5.26,4.99,5.11,7115320
482,2017-02-12,5.14,5.34,5.11,5.24,26312290
483,2017-02-19,5.26,5.38,5.18,5.24,20514560
484,2017-02-26,5.06,5.07,4.73,4.78,32427450
485,2017-03-05,4.78,4.97,4.66,4.85,19803170
486,2017-03-12,4.85,5.09,4.82,4.98,16795110
