,time,open,high,low,close,volume
146,2013-05-19,1.96,2.15,1.88,2.03,12110
147,2013-05-26,2.03,2.03,1.79,1.79,2440
148,2013-06-02,1.9,2.05,1.9,1.99,5240
149,2013-06-09,1.9,2.01,1.75,1.8,23680
150,2013-06-16,1.8,1.98,1.8,1.84,36120
151,2013-06-23,1.82,1.96,1.77,1.9,74450
152,2013-06-30,1.98,1.99,1.8,1.99,50980
153,2013-07-07,1.99,2.18,1.86,2.18,31080
154,2013-07-14,2.18,2.37,2.09,2.37,12650
155,2013-07-21,2.28,2.47,2.24,2.3,15940
156,2013-07-28,2.3,2.45,2.13,2.28,7610
157,2013-08-04,2.34,2.34,2.09,2.26,28630
158,2013-08-11,2.26,2.28,2.11,2.26,19780
159,2013-08-18,2.28,2.28,2.13,2.26,31340
160,2013-08-25,2.11,2.34,2.09,2.34,37560
161,2013-09-01,2.34,2.34,2.34,2.34,200
162,2013-09-08,2.34,2.34,2.18,2.32,10160
163,2013-09-15,2.36,2.36,2.34,2.34,10000
164,2013-09-22,2.18,2.32,2.18,2.18,21920
165,2013-09-29,2.26,2.37,2.03,2.17,31130
166,2013-10-06,2.24,2.36,2.03,2.18,23990
167,2013-10-13,2.28,2.3,2.28,2.3,20
168,2013-10-20,2.3,2.34,2.13,2.26,13050
169,2013-10-27,2.28,2.39,2.09,2.39,39150
170,2013-11-03,2.41,2.41,2.26,2.37,12040
171,2013-11-10,2.37,2.41,2.37,2.41,10
172,2013-11-17,2.26,2.53,2.22,2.53,970
173,2013-11-24,2.62,2.79,2.62,2.79,20
174,2013-12-01,2.79,2.79,2.79,2.79,0
175,2013-12-08,2.79,2.79,2.79,2.79,0
176,2013-12-15,2.79,2.79,2.66,2.66,600
177,2013-12-22,2.56,2.85,2.49,2.85,26840
178,2013-12-29,2.93,3.46,2.79,3.27,59100
179,2014-01-05,3.13,3.27,3.1,3.13,17440
180,2014-01-12,3.13,3.13,2.55,2.74,250
181,2014-01-19,2.55,2.75,2.32,2.75,3490
182,2014-01-26,2.75,2.75,2.3,2.51,10740
183,2014-02-02,2.68,2.68,2.68,2.68,10
184,2014-02-09,2.68,2.83,2.51,2.79,2620
185,2014-02-16,2.66,2.66,2.32,2.45,8310
186,2014-02-23,2.37,2.49,2.3,2.32,3800
187,2014-03-02,2.32,2.47,2.28,2.43,650
188,2014-03-09,2.43,2.56,2.28,2.51,2390
189,2014-03-16,2.34,2.49,2.18,2.47,4460
190,2014-03-23,2.47,2.47,2.47,2.47,2320
191,2014-03-30,2.49,2.66,2.43,2.43,7200
192,2014-04-06,2.43,2.43,2.03,2.28,6990
193,2014-04-13,2.36,2.36,1.99,2.28,14990
194,2014-04-20,2.28,2.34,2.03,2.09,14870
195,2014-04-27,1.98,2.3,1.98,2.05,4140
196,2014-05-04,2.13,2.13,2.13,2.13,800
197,2014-05-11,2.13,2.13,1.86,2.13,1730
198,2014-05-18,2.13,2.36,2.03,2.36,11110
199,2014-05-25,2.36,2.39,2.24,2.26,1530
200,2014-06-01,2.37,2.37,2.07,2.28,840
201,2014-06-08,2.36,2.39,2.03,2.26,1470
202,2014-06-15,2.34,2.45,2.11,2.26,2310
203,2014-06-22,2.34,2.36,2.09,2.13,10140
204,2014-06-29,2.2,2.22,1.92,2.22,3670
205,2014-07-06,2.07,2.22,2.03,2.22,5090
206,2014-07-13,2.17,2.17,1.94,1.98,27470
207,2014-07-20,1.84,2.18,1.84,2.07,2390
208,2014-07-27,2.17,2.17,1.9,1.99,69470
209,2014-08-03,1.98,2.01,1.88,1.99,181370
210,2014-08-10,1.98,2.17,1.96,2.17,222320
211,2014-08-17,2.09,2.24,2.03,2.22,285300
212,2014-08-24,2.22,2.47,2.2,2.37,452480
213,2014-08-31,2.43,2.56,2.37,2.56,777660
214,2014-09-07,2.56,2.56,2.45,2.51,745160
215,2014-09-14,2.49,2.64,2.32,2.64,1574400
216,2014-09-21,2.64,2.72,2.53,2.56,1398700
217,2014-09-28,2.56,2.66,2.55,2.66,932650
218,2014-10-05,2.66,2.85,2.64,2.81,2347060
219,2014-10-12,2.81,3.1,2.79,2.93,4247740
220,2014-10-19,2.93,2.98,2.83,2.87,2086800
221,2014-10-26,2.87,2.96,2.79,2.96,2009090
222,2014-11-02,2.96,3.15,2.93,3.13,2828700
223,2014-11-09,3.13,3.32,3.11,3.3,2995630
224,2014-11-16,3.3,3.42,3.27,3.36,2195350
225,2014-11-23,3.36,3.4,3.27,3.3,1701970
226,2014-11-30,3.3,3.3,3.21,3.29,1764030
227,2014-12-07,3.29,3.46,3.25,3.38,2483210
228,2014-12-14,3.38,3.38,3.21,3.32,1661800
229,2014-12-21,3.32,3.36,2.93,3.0,1298750
230,2014-12-28,3.02,3.06,2.93,2.96,1092590
231,2015-01-04,2.96,3.08,2.93,3.06,922370
232,2015-01-11,3.06,3.23,3.04,3.19,1674950
233,2015-01-18,3.19,3.27,3.15,3.25,1228470
234,2015-01-25,3.25,3.3,3.19,3.29,1704350
235,2015-02-01,3.27,3.29,3.19,3.23,864700
236,2015-02-08,3.23,3.25,3.1,3.17,1086010
237,2015-02-15,3.17,3.27,3.13,3.27,996320
238,2015-02-22,,,,,0
239,2015-03-01,3.29,3.3,3.23,3.27,686110
240,2015-03-08,3.27,3.55,3.23,3.51,1549910
241,2015-03-15,3.51,3.53,3.27,3.4,1256490
242,2015-03-22,3.44,3.48,3.3,3.34,1014870
243,2015-03-29,3.32,3.42,3.29,3.34,707550
244,2015-04-05,3.34,3.42,3.32,3.34,1026350
245,2015-04-12,3.34,3.36,3.3,3.32,737900
246,2015-04-19,3.34,3.36,3.29,3.34,1083870
247,2015-04-26,3.34,3.49,3.3,3.38,1661410
248,2015-05-03,3.36,3.4,3.32,3.38,732460
249,2015-05-10,3.36,3.38,3.3,3.36,3186730
