,time,open,high,low,close,volume
108,2020-05-24,9.45,11.43,9.15,10.99,7510820
109,2020-05-31,10.86,12.42,10.51,11.52,7971190
110,2020-06-07,11.74,12.07,10.99,12.07,7213650
111,2020-06-14,12.36,12.73,10.58,11.3,7665810
112,2020-06-21,11.3,11.56,9.89,10.99,4558230
113,2020-06-28,11.21,11.34,10.16,10.42,2818830
114,2020-07-05,10.33,10.64,9.28,10.31,3014430
115,2020-07-12,10.42,10.9,10.2,10.64,2922710
116,2020-07-19,10.64,11.59,10.55,11.3,4029680
117,2020-07-26,11.21,11.28,10.11,10.11,3784370
118,2020-08-02,9.41,9.94,8.9,8.97,3523230
119,2020-08-09,8.97,9.63,8.84,9.5,2321210
120,2020-08-16,9.54,10.31,9.5,10.07,2778070
121,2020-08-23,10.11,10.25,9.67,10.18,1953590
122,2020-08-30,10.2,11.23,10.2,11.05,4239010
123,2020-09-06,11.05,11.23,10.55,10.73,2422560
124,2020-09-13,10.73,11.28,10.43,11.05,3593640
125,2020-09-20,11.05,11.6,11.05,11.42,4050490
126,2020-09-27,11.49,11.92,11.12,11.19,4526700
127,2020-10-04,11.33,11.35,10.82,11.05,2746830
128,2020-10-11,11.19,11.69,10.98,11.21,3492210
129,2020-10-18,11.23,11.35,10.59,10.82,3018720
130,2020-10-25,10.82,10.82,10.5,10.73,1758850
131,2020-11-01,10.78,10.78,9.47,9.56,2377440
132,2020-11-08,9.54,10.32,9.54,10.2,1260550
133,2020-11-15,10.2,10.73,10.2,10.52,1459950
134,2020-11-22,10.52,10.64,9.79,10.41,2588340
135,2020-11-29,10.39,10.5,10.16,10.18,3116940
136,2020-12-06,10.27,12.33,10.27,11.76,13999560
137,2020-12-13,11.81,12.15,11.3,11.67,9747400
138,2020-12-20,11.83,13.53,11.71,13.3,18692250
139,2020-12-27,13.39,14.37,12.61,14.37,16171300
140,2021-01-03,14.9,15.27,14.37,14.67,10451040
141,2021-01-10,14.76,15.82,14.63,15.57,12204400
142,2021-01-17,15.57,16.16,15.36,15.54,8815100
143,2021-01-24,15.59,16.28,13.64,14.99,10518400
144,2021-01-31,14.99,15.43,11.28,12.01,8329600
145,2021-02-07,11.94,12.61,10.43,12.38,8332400
146,2021-02-14,12.43,12.45,11.42,12.06,3051200
147,2021-02-21,12.1,13.66,12.1,13.37,4250400
148,2021-02-28,13.66,13.73,12.4,12.84,7027200
149,2021-03-07,13.07,13.53,12.33,12.7,7460100
150,2021-03-14,13.07,13.48,12.49,13.25,7702400
151,2021-03-21,13.3,14.44,12.84,13.94,12397000
152,2021-03-28,13.85,14.9,13.3,13.76,15488200
153,2021-04-04,13.76,14.44,13.64,14.17,8900400
154,2021-04-11,14.26,15.04,13.98,14.81,9682100
155,2021-04-18,14.67,14.81,12.84,13.14,9620500
156,2021-04-25,13.21,13.62,12.38,12.98,4892400
157,2021-05-02,13.0,13.04,12.15,12.38,3718400
158,2021-05-09,12.15,13.11,11.92,12.43,3551000
159,2021-05-16,11.99,12.65,11.97,12.36,4123800
160,2021-05-23,12.33,12.36,11.03,11.83,5888100
161,2021-05-30,11.83,12.15,11.37,11.51,4704900
162,2021-06-06,11.51,12.15,11.0,11.92,4976100
163,2021-06-13,11.92,12.27,11.65,12.01,5366000
164,2021-06-20,12.08,13.3,12.08,13.11,8474300
165,2021-06-27,13.14,13.14,12.17,12.33,4948600
166,2021-07-04,12.29,12.82,12.1,12.61,4517400
167,2021-07-11,12.75,13.98,12.43,13.34,14679900
168,2021-07-18,13.48,14.35,13.21,13.94,14291100
169,2021-07-25,13.57,15.98,13.57,15.5,18531500
170,2021-08-01,15.64,17.65,15.5,17.17,22690800
171,2021-08-08,16.96,18.29,16.76,17.84,17290200
172,2021-08-15,17.84,19.53,17.68,19.26,17487200
173,2021-08-22,19.26,20.08,18.25,18.32,13406700
174,2021-08-29,18.11,18.75,17.19,18.75,10954400
175,2021-09-05,19.17,19.49,18.57,19.4,7615300
176,2021-09-12,19.9,19.95,18.11,18.73,9279600
177,2021-09-19,18.8,21.73,18.75,21.55,16068700
178,2021-09-26,21.69,21.96,20.17,20.17,10135300
179,2021-10-03,20.17,22.47,20.15,21.8,9288300
180,2021-10-10,21.64,22.28,21.32,22.01,7272800
181,2021-10-17,21.99,22.28,21.46,21.87,7683200
182,2021-10-24,21.92,22.15,20.77,21.87,6539100
183,2021-10-31,22.01,24.21,21.14,23.89,8746700
184,2021-11-07,24.3,26.18,24.07,25.45,10458900
185,2021-11-14,25.45,26.73,24.62,26.73,7081900
186,2021-11-21,27.51,28.15,26.04,27.05,6859500
187,2021-11-28,26.55,27.65,25.45,26.69,5941600
188,2021-12-05,26.14,29.44,26.0,28.43,7029700
189,2021-12-12,28.2,32.92,26.82,32.92,7538700
190,2021-12-19,32.97,37.37,32.97,37.37,7301800
191,2021-12-26,38.47,43.15,37.6,43.15,6148400
192,2022-01-02,44.89,49.29,43.74,45.94,6100200
193,2022-01-09,45.21,45.39,37.92,40.72,9655700
194,2022-01-16,41.91,41.91,34.07,40.35,8343300
195,2022-01-23,39.84,40.07,33.52,38.06,4438000
196,2022-01-30,37.6,40.39,34.94,40.21,3521100
197,2022-02-06,,,,,0
198,2022-02-13,43.01,46.68,41.72,45.39,5956600
199,2022-02-20,44.48,47.0,42.5,47.0,6460500
200,2022-02-27,50.25,60.48,47.69,57.31,9527300
201,2022-03-06,57.31,61.62,53.32,59.61,5981100
202,2022-03-13,59.74,61.62,52.96,59.01,6144400
203,2022-03-20,57.91,66.85,55.62,66.39,5639500
204,2022-03-27,66.03,71.99,64.19,71.3,5072800
205,2022-04-03,69.33,73.13,67.17,69.79,4661500
206,2022-04-10,70.38,73.36,65.11,67.72,3535200
207,2022-04-17,65.57,77.9,63.69,75.42,4061700
208,2022-04-24,73.41,80.24,70.79,70.79,7653000
209,2022-05-01,68.78,72.44,61.26,71.76,4351800
210,2022-05-08,71.07,73.13,65.06,65.06,2566900
211,2022-05-15,62.59,63.69,50.07,50.07,6220500
212,2022-05-22,50.44,52.27,43.33,49.75,6770100
213,2022-05-29,50.67,61.07,49.43,60.89,5274400
214,2022-06-05,60.98,63.6,55.94,62.45,5083700
215,2022-06-12,62.13,71.66,61.94,68.34,8184200
216,2022-06-19,65.44,70.41,59.44,70.41,9024700
217,2022-06-26,71.1,71.72,55.71,62.61,9175900
218,2022-07-03,62.4,65.51,58.61,61.3,6929600
219,2022-07-10,61.65,62.27,51.08,54.6,5977600
220,2022-07-17,53.71,54.4,48.94,50.6,4974700
221,2022-07-24,50.6,55.64,48.32,52.81,7353300
222,2022-07-31,52.67,54.81,49.7,49.7,7354800
223,2022-08-07,48.32,52.12,46.67,51.77,8555200
224,2022-08-14,52.12,58.4,51.91,58.4,12185300
225,2022-08-21,59.09,60.89,58.4,59.44,7829400
226,2022-08-28,59.37,63.44,59.37,61.44,9802400
227,2022-09-04,60.2,63.37,57.85,62.82,6916300
228,2022-09-11,63.51,64.06,58.06,60.89,9872600
229,2022-09-18,61.44,64.54,60.4,60.96,9377012
230,2022-09-25,60.82,61.09,56.4,58.95,6990200
231,2022-10-02,57.09,57.99,45.77,50.6,11935277
232,2022-10-09,50.05,50.32,43.35,43.84,7105294
233,2022-10-16,42.18,53.84,42.18,53.84,10222063
234,2022-10-23,53.91,56.26,50.6,50.6,11079554
235,2022-10-30,51.08,57.99,49.7,56.61,9050916
236,2022-11-06,56.61,58.33,49.7,50.19,9605886
237,2022-11-13,50.39,52.4,47.36,47.63,6454373
238,2022-11-20,46.25,46.94,38.45,45.01,8015447
239,2022-11-27,45.28,45.28,39.07,40.73,6486884
240,2022-12-04,42.11,50.39,41.42,48.32,6993600
241,2022-12-11,48.67,50.81,46.8,50.81,6735652
242,2022-12-18,50.74,52.12,49.29,51.57,3987571
243,2022-12-25,51.29,52.46,47.08,49.01,3722897
244,2023-01-01,48.67,48.67,46.04,47.63,1786450
245,2023-01-08,47.63,48.94,47.08,47.63,1949413
246,2023-01-15,48.32,48.32,45.22,45.22,2548093
247,2023-01-22,45.22,47.98,44.18,47.98,2591830
248,2023-01-29,48.18,50.67,48.18,50.39,1678132
249,2023-02-05,51.08,52.05,48.25,49.29,5230290
250,2023-02-12,49.29,53.64,48.74,49.5,7670814
251,2023-02-19,49.5,52.26,48.39,51.08,3254947
252,2023-02-26,51.15,54.19,50.19,50.19,6724107
253,2023-03-05,49.01,50.05,46.94,47.98,2910170
254,2023-03-12,48.25,50.67,48.05,49.7,2322683
255,2023-03-19,49.01,49.7,47.56,47.56,2947313
256,2023-03-26,47.63,47.98,44.11,44.87,5394341
257,2023-04-02,44.87,45.7,42.11,42.11,5565970
258,2023-04-09,43.01,45.22,42.11,43.77,5249757
259,2023-04-16,44.18,46.6,44.11,44.87,6307902
260,2023-04-23,45.08,47.63,44.59,45.28,5108602
261,2023-04-30,45.35,45.56,43.01,44.04,3119344
262,2023-05-07,43.42,44.66,43.42,44.18,726413
263,2023-05-14,44.18,45.15,43.49,44.25,2371933
264,2023-05-21,44.32,44.53,42.59,43.01,2890562
265,2023-05-28,43.01,43.84,42.8,43.49,1886059
266,2023-06-04,43.97,45.91,43.49,45.56,4308925
267,2023-06-11,46.6,46.88,45.28,46.48,4901525
268,2023-06-18,46.64,51.2,46.56,49.6,7327063
269,2023-06-25,49.84,54.56,49.44,54.24,4790438
270,2023-07-02,54.0,57.28,52.8,57.28,6603521
271,2023-07-09,58.0,61.6,56.16,60.16,4611059
272,2023-07-16,59.92,62.48,59.68,61.76,5582207
273,2023-07-23,61.92,65.04,60.64,61.76,6907538
274,2023-07-30,61.76,63.76,60.64,62.64,6882096
275,2023-08-06,60.8,64.56,60.0,63.2,8669845
